amount,balance,cancelYn,date,storeId,transactionId
30546,385,N,2021-07-07,6717131,cc47167a-c24-4589-9548-000000006474
93824,227,N,2021-08-08,5460431,cc57167a-c25-4589-9548-000000006475
19400,46,N,2021-09-09,2033931,cc67167a-c26-4589-9548-000000006476
42892,900,Y,2021-10-10,595361,cc77167a-c27-4589-9548-000000006477
23432,385,N,2021-11-11,5603431,cc87167a-c28-4589-9548-000000006478
90534,341,Y,2021-12-12,6717131,cc97167a-c29-4589-9548-000000006479
32174,371,N,2021-01-13,5460431,cc07167a-c20-4589-9548-000000006480
77351,315,N,2021-02-14,2033931,cc17167a-c21-4589-9548-000000006481
50800,18,Y,2021-03-15,595361,cc27167a-c22-4589-9548-000000006482
41692,876,N,2021-04-16,5603431,cc37167a-c23-4589-9548-000000006483
53798,508,N,2021-05-17,6717131,cc47167a-c24-4589-9548-000000006484
60728,191,N,2021-06-18,5460431,cc57167a-c25-4589-9548-000000006485
59127,966,N,2021-07-19,2033931,cc67167a-c26-4589-9548-000000006486
36246,658,N,2021-08-20,595361,cc77167a-c27-4589-9548-000000006487
58174,787,N,2021-09-21,5603431,cc87167a-c28-4589-9548-000000006488
92221,280,Y,2021-10-22,6717131,cc97167a-c29-4589-9548-000000006489
76974,180,Y,2021-11-23,5460431,cc07167a-c20-4589-9548-000000006490
97337,370,N,2021-12-24,2033931,cc17167a-c21-4589-9548-000000006491
71188,378,N,2021-01-25,595361,cc27167a-c22-4589-9548-000000006492
17413,3,N,2021-02-26,5603431,cc37167a-c23-4589-9548-000000006493
20528,866,N,2021-03-27,6717131,cc47167a-c24-4589-9548-000000006494
28982,150,Y,2021-04-28,5460431,cc57167a-c25-4589-9548-000000006495
99886,999,Y,2021-05-01,2033931,cc67167a-c26-4589-9548-000000006496
60560,828,N,2021-06-02,595361,cc77167a-c27-4589-9548-000000006497
59433,969,N,2021-07-03,5603431,cc87167a-c28-4589-9548-000000006498
38719,862,N,2021-08-04,6717131,cc97167a-c29-4589-9548-000000006499
10588,702,N,2021-09-05,5460431,cc07167a-c20-4589-9548-000000006500
60775,683,N,2021-10-06,2033931,cc17167a-c21-4589-9548-000000006501
77205,164,Y,2021-11-07,595361,cc27167a-c22-4589-9548-000000006502
62709,563,Y,2021-12-08,5603431,cc37167a-c23-4589-9548-000000006503
73004,363,Y,2021-01-09,6717131,cc47167a-c24-4589-9548-000000006504
89419,773,N,2021-02-10,5460431,cc57167a-c25-4589-9548-000000006505
89020,369,Y,2021-03-11,2033931,cc67167a-c26-4589-9548-000000006506
92259,8,Y,2021-04-12,595361,cc77167a-c27-4589-9548-000000006507
77910,66,N,2021-05-13,5603431,cc87167a-c28-4589-9548-000000006508
76128,811,N,2021-06-14,6717131,cc97167a-c29-4589-9548-000000006509
97083,25,Y,2021-07-15,5460431,cc07167a-c20-4589-9548-000000006510
85405,834,N,2021-08-16,2033931,cc17167a-c21-4589-9548-000000006511
17129,343,N,2021-09-17,595361,cc27167a-c22-4589-9548-000000006512
83558,147,N,2021-10-18,5603431,cc37167a-c23-4589-9548-000000006513
20105,572,N,2021-11-19,6717131,cc47167a-c24-4589-9548-000000006514
203,476,Y,2021-12-20,5460431,cc57167a-c25-4589-9548-000000006515
38868,944,N,2021-01-21,2033931,cc67167a-c26-4589-9548-000000006516
35211,132,N,2021-02-22,595361,cc77167a-c27-4589-9548-000000006517
42809,656,Y,2021-03-23,5603431,cc87167a-c28-4589-9548-000000006518
31920,952,N,2021-04-24,6717131,cc97167a-c29-4589-9548-000000006519
23190,725,Y,2021-05-25,5460431,cc07167a-c20-4589-9548-000000006520
72128,95,Y,2021-06-26,2033931,cc17167a-c21-4589-9548-000000006521
69171,80,N,2021-07-27,595361,cc27167a-c22-4589-9548-000000006522
92992,552,N,2021-08-28,5603431,cc37167a-c23-4589-9548-000000006523
50867,574,N,2021-09-01,6717131,cc47167a-c24-4589-9548-000000006524
64637,40,Y,2021-10-02,5460431,cc57167a-c25-4589-9548-000000006525
68417,308,N,2021-11-03,2033931,cc67167a-c26-4589-9548-000000006526
98544,64,N,2021-12-04,595361,cc77167a-c27-4589-9548-000000006527
42047,59,Y,2021-01-05,5603431,cc87167a-c28-4589-9548-000000006528
2709,306,Y,2021-02-06,6717131,cc97167a-c29-4589-9548-000000006529
64476,514,N,2021-03-07,5460431,cc07167a-c20-4589-9548-000000006530
45537,145,N,2021-04-08,2033931,cc17167a-c21-4589-9548-000000006531
18567,190,Y,2021-05-09,595361,cc27167a-c22-4589-9548-000000006532
49789,373,N,2021-06-10,5603431,cc37167a-c23-4589-9548-000000006533
31158,496,Y,2021-07-11,6717131,cc47167a-c24-4589-9548-000000006534
43331,629,Y,2021-08-12,5460431,cc57167a-c25-4589-9548-000000006535
79880,740,Y,2021-09-13,2033931,cc67167a-c26-4589-9548-000000006536
9849,275,N,2021-10-14,595361,cc77167a-c27-4589-9548-000000006537
69984,214,N,2021-11-15,5603431,cc87167a-c28-4589-9548-000000006538
23721,198,N,2021-12-16,6717131,cc97167a-c29-4589-9548-000000006539
41784,431,Y,2021-01-17,5460431,cc07167a-c20-4589-9548-000000006540
53858,628,Y,2021-02-18,2033931,cc17167a-c21-4589-9548-000000006541
35553,155,Y,2021-03-19,595361,cc27167a-c22-4589-9548-000000006542
85271,578,N,2021-04-20,5603431,cc37167a-c23-4589-9548-000000006543
38287,788,N,2021-05-21,6717131,cc47167a-c24-4589-9548-000000006544
23088,462,N,2021-06-22,5460431,cc57167a-c25-4589-9548-000000006545
51224,737,Y,2021-07-23,2033931,cc67167a-c26-4589-9548-000000006546
21804,256,Y,2021-08-24,595361,cc77167a-c27-4589-9548-000000006547
41147,279,N,2021-09-25,5603431,cc87167a-c28-4589-9548-000000006548
5377,106,Y,2021-10-26,6717131,cc97167a-c29-4589-9548-000000006549
84394,183,Y,2021-11-27,5460431,cc07167a-c20-4589-9548-000000006550
23724,673,N,2021-12-28,2033931,cc17167a-c21-4589-9548-000000006551
28715,985,Y,2021-01-01,595361,cc27167a-c22-4589-9548-000000006552
44955,408,Y,2021-02-02,5603431,cc37167a-c23-4589-9548-000000006553
4879,466,Y,2021-03-03,6717131,cc47167a-c24-4589-9548-000000006554
49363,864,Y,2021-04-04,5460431,cc57167a-c25-4589-9548-000000006555
63071,228,Y,2021-05-05,2033931,cc67167a-c26-4589-9548-000000006556
51033,885,N,2021-06-06,595361,cc77167a-c27-4589-9548-000000006557
36282,565,N,2021-07-07,5603431,cc87167a-c28-4589-9548-000000006558
45736,717,N,2021-08-08,6717131,cc97167a-c29-4589-9548-000000006559
76822,94,N,2021-09-09,5460431,cc07167a-c20-4589-9548-000000006560
83860,498,N,2021-10-10,2033931,cc17167a-c21-4589-9548-000000006561
51968,16,N,2021-11-11,595361,cc27167a-c22-4589-9548-000000006562
60708,362,N,2021-12-12,5603431,cc37167a-c23-4589-9548-000000006563
7618,926,N,2021-01-13,6717131,cc47167a-c24-4589-9548-000000006564
77708,539,Y,2021-02-14,5460431,cc57167a-c25-4589-9548-000000006565
93074,538,Y,2021-03-15,2033931,cc67167a-c26-4589-9548-000000006566
58667,693,Y,2021-04-16,595361,cc77167a-c27-4589-9548-000000006567
45174,648,N,2021-05-17,5603431,cc87167a-c28-4589-9548-000000006568
67419,73,Y,2021-06-18,6717131,cc97167a-c29-4589-9548-000000006569
10382,632,N,2021-07-19,5460431,cc07167a-c20-4589-9548-000000006570
65516,674,N,2021-08-20,2033931,cc17167a-c21-4589-9548-000000006571
30663,588,Y,2021-09-21,595361,cc27167a-c22-4589-9548-000000006572
13346,399,Y,2021-10-22,5603431,cc37167a-c23-4589-9548-000000006573
7886,523,N,2021-11-23,6717131,cc47167a-c24-4589-9548-000000006574
31126,486,N,2021-12-24,5460431,cc57167a-c25-4589-9548-000000006575
69573,13,Y,2021-01-25,2033931,cc67167a-c26-4589-9548-000000006576
4981,638,N,2021-02-26,595361,cc77167a-c27-4589-9548-000000006577
93877,173,N,2021-03-27,5603431,cc87167a-c28-4589-9548-000000006578
82319,716,Y,2021-04-28,6717131,cc97167a-c29-4589-9548-000000006579
52236,312,Y,2021-05-01,5460431,cc07167a-c20-4589-9548-000000006580
18019,932,Y,2021-06-02,2033931,cc17167a-c21-4589-9548-000000006581
70470,796,Y,2021-07-03,595361,cc27167a-c22-4589-9548-000000006582
26836,447,Y,2021-08-04,5603431,cc37167a-c23-4589-9548-000000006583
96832,265,Y,2021-09-05,6717131,cc47167a-c24-4589-9548-000000006584
92944,266,N,2021-10-06,5460431,cc57167a-c25-4589-9548-000000006585
36868,820,Y,2021-11-07,2033931,cc67167a-c26-4589-9548-000000006586
69424,266,Y,2021-12-08,595361,cc77167a-c27-4589-9548-000000006587
79321,558,N,2021-01-09,5603431,cc87167a-c28-4589-9548-000000006588
86413,873,Y,2021-02-10,6717131,cc97167a-c29-4589-9548-000000006589
15722,597,N,2021-03-11,5460431,cc07167a-c20-4589-9548-000000006590
46314,404,Y,2021-04-12,2033931,cc17167a-c21-4589-9548-000000006591
79570,685,Y,2021-05-13,595361,cc27167a-c22-4589-9548-000000006592
15027,868,Y,2021-06-14,5603431,cc37167a-c23-4589-9548-000000006593
9753,29,Y,2021-07-15,6717131,cc47167a-c24-4589-9548-000000006594
70751,163,Y,2021-08-16,5460431,cc57167a-c25-4589-9548-000000006595
98556,812,Y,2021-09-17,2033931,cc67167a-c26-4589-9548-000000006596
45694,731,N,2021-10-18,595361,cc77167a-c27-4589-9548-000000006597
55282,65,N,2021-11-19,5603431,cc87167a-c28-4589-9548-000000006598
80892,410,Y,2021-12-20,6717131,cc97167a-c29-4589-9548-000000006599
61661,874,N,2021-01-21,5460431,cc07167a-c20-4589-9548-000000006600
7882,55,Y,2021-02-22,2033931,cc17167a-c21-4589-9548-000000006601
68480,865,N,2021-03-23,595361,cc27167a-c22-4589-9548-000000006602
4001,247,N,2021-04-24,5603431,cc37167a-c23-4589-9548-000000006603
35094,639,N,2021-05-25,6717131,cc47167a-c24-4589-9548-000000006604
88051,423,Y,2021-06-26,5460431,cc57167a-c25-4589-9548-000000006605
81303,340,N,2021-07-27,2033931,cc67167a-c26-4589-9548-000000006606
26170,783,N,2021-08-28,595361,cc77167a-c27-4589-9548-000000006607
46845,927,N,2021-09-01,5603431,cc87167a-c28-4589-9548-000000006608
7173,244,Y,2021-10-02,6717131,cc97167a-c29-4589-9548-000000006609
5682,924,Y,2021-11-03,5460431,cc07167a-c20-4589-9548-000000006610
59347,752,N,2021-12-04,2033931,cc17167a-c21-4589-9548-000000006611
6643,638,Y,2021-01-05,595361,cc27167a-c22-4589-9548-000000006612
20767,684,Y,2021-02-06,5603431,cc37167a-c23-4589-9548-000000006613
527,142,Y,2021-03-07,6717131,cc47167a-c24-4589-9548-000000006614
29849,338,N,2021-04-08,5460431,cc57167a-c25-4589-9548-000000006615
13833,244,Y,2021-05-09,2033931,cc67167a-c26-4589-9548-000000006616
79598,809,Y,2021-06-10,595361,cc77167a-c27-4589-9548-000000006617
68128,952,Y,2021-07-11,5603431,cc87167a-c28-4589-9548-000000006618
56179,787,Y,2021-08-12,6717131,cc97167a-c29-4589-9548-000000006619
78686,113,N,2021-09-13,5460431,cc07167a-c20-4589-9548-000000006620
97879,691,N,2021-10-14,2033931,cc17167a-c21-4589-9548-000000006621
61496,219,N,2021-11-15,595361,cc27167a-c22-4589-9548-000000006622
48213,77,N,2021-12-16,5603431,cc37167a-c23-4589-9548-000000006623
72570,633,N,2021-01-17,6717131,cc47167a-c24-4589-9548-000000006624
95103,105,Y,2021-02-18,5460431,cc57167a-c25-4589-9548-000000006625
24661,797,N,2021-03-19,2033931,cc67167a-c26-4589-9548-000000006626
48699,755,Y,2021-04-20,595361,cc77167a-c27-4589-9548-000000006627
67399,339,Y,2021-05-21,5603431,cc87167a-c28-4589-9548-000000006628
62108,343,N,2021-06-22,6717131,cc97167a-c29-4589-9548-000000006629
18087,537,Y,2021-07-23,5460431,cc07167a-c20-4589-9548-000000006630
88295,42,Y,2021-08-24,2033931,cc17167a-c21-4589-9548-000000006631
9266,674,N,2021-09-25,595361,cc27167a-c22-4589-9548-000000006632
95369,629,N,2021-10-26,5603431,cc37167a-c23-4589-9548-000000006633
94642,722,Y,2021-11-27,6717131,cc47167a-c24-4589-9548-000000006634
33312,491,Y,2021-12-28,5460431,cc57167a-c25-4589-9548-000000006635
89085,956,N,2021-01-01,2033931,cc67167a-c26-4589-9548-000000006636
52495,816,Y,2021-02-02,595361,cc77167a-c27-4589-9548-000000006637
14350,32,Y,2021-03-03,5603431,cc87167a-c28-4589-9548-000000006638
78391,553,N,2021-04-04,6717131,cc97167a-c29-4589-9548-000000006639
1075,866,N,2021-05-05,5460431,cc07167a-c20-4589-9548-000000006640
50677,946,N,2021-06-06,2033931,cc17167a-c21-4589-9548-000000006641
54421,673,N,2021-07-07,595361,cc27167a-c22-4589-9548-000000006642
8067,897,Y,2021-08-08,5603431,cc37167a-c23-4589-9548-000000006643
42343,208,N,2021-09-09,6717131,cc47167a-c24-4589-9548-000000006644
18316,383,Y,2021-10-10,5460431,cc57167a-c25-4589-9548-000000006645
97244,830,Y,2021-11-11,2033931,cc67167a-c26-4589-9548-000000006646
98320,48,N,2021-12-12,595361,cc77167a-c27-4589-9548-000000006647
82575,900,Y,2021-01-13,5603431,cc87167a-c28-4589-9548-000000006648
2474,951,Y,2021-02-14,6717131,cc97167a-c29-4589-9548-000000006649
7344,486,Y,2021-03-15,5460431,cc07167a-c20-4589-9548-000000006650
55818,385,Y,2021-04-16,2033931,cc17167a-c21-4589-9548-000000006651
8247,403,N,2021-05-17,595361,cc27167a-c22-4589-9548-000000006652
45541,631,Y,2021-06-18,5603431,cc37167a-c23-4589-9548-000000006653
7561,425,N,2021-07-19,6717131,cc47167a-c24-4589-9548-000000006654
98661,172,N,2021-08-20,5460431,cc57167a-c25-4589-9548-000000006655
95330,681,Y,2021-09-21,2033931,cc67167a-c26-4589-9548-000000006656
43887,403,Y,2021-10-22,595361,cc77167a-c27-4589-9548-000000006657
83151,932,N,2021-11-23,5603431,cc87167a-c28-4589-9548-000000006658
88393,859,Y,2021-12-24,6717131,cc97167a-c29-4589-9548-000000006659
77992,297,Y,2021-01-25,5460431,cc07167a-c20-4589-9548-000000006660
94824,626,N,2021-02-26,2033931,cc17167a-c21-4589-9548-000000006661
77632,316,N,2021-03-27,595361,cc27167a-c22-4589-9548-000000006662
89201,318,Y,2021-04-28,5603431,cc37167a-c23-4589-9548-000000006663
40454,698,Y,2021-05-01,6717131,cc47167a-c24-4589-9548-000000006664
79255,43,N,2021-06-02,5460431,cc57167a-c25-4589-9548-000000006665
61892,359,Y,2021-07-03,2033931,cc67167a-c26-4589-9548-000000006666
19697,357,Y,2021-08-04,595361,cc77167a-c27-4589-9548-000000006667
40056,182,Y,2021-09-05,5603431,cc87167a-c28-4589-9548-000000006668
44047,788,N,2021-10-06,6717131,cc97167a-c29-4589-9548-000000006669
48801,776,N,2021-11-07,5460431,cc07167a-c20-4589-9548-000000006670
1409,828,Y,2021-12-08,2033931,cc17167a-c21-4589-9548-000000006671
59581,382,N,2021-01-09,595361,cc27167a-c22-4589-9548-000000006672
73344,285,Y,2021-02-10,5603431,cc37167a-c23-4589-9548-000000006673
97511,592,N,2021-03-11,6717131,cc47167a-c24-4589-9548-000000006674
32038,860,N,2021-04-12,5460431,cc57167a-c25-4589-9548-000000006675
27033,454,N,2021-05-13,2033931,cc67167a-c26-4589-9548-000000006676
25598,346,N,2021-06-14,595361,cc77167a-c27-4589-9548-000000006677
6581,735,N,2021-07-15,5603431,cc87167a-c28-4589-9548-000000006678
79357,239,N,2021-08-16,6717131,cc97167a-c29-4589-9548-000000006679
82946,123,Y,2021-09-17,5460431,cc07167a-c20-4589-9548-000000006680
93541,226,N,2021-10-18,2033931,cc17167a-c21-4589-9548-000000006681
84859,252,Y,2021-11-19,595361,cc27167a-c22-4589-9548-000000006682
42965,351,Y,2021-12-20,5603431,cc37167a-c23-4589-9548-000000006683
26598,341,N,2021-01-21,6717131,cc47167a-c24-4589-9548-000000006684
95214,459,Y,2021-02-22,5460431,cc57167a-c25-4589-9548-000000006685
26741,414,Y,2021-03-23,2033931,cc67167a-c26-4589-9548-000000006686
43432,787,N,2021-04-24,595361,cc77167a-c27-4589-9548-000000006687
22276,589,N,2021-05-25,5603431,cc87167a-c28-4589-9548-000000006688
94489,175,Y,2021-06-26,6717131,cc97167a-c29-4589-9548-000000006689
64629,952,Y,2021-07-27,5460431,cc07167a-c20-4589-9548-000000006690
31771,547,Y,2021-08-28,2033931,cc17167a-c21-4589-9548-000000006691
56779,930,Y,2021-09-01,595361,cc27167a-c22-4589-9548-000000006692
53875,939,Y,2021-10-02,5603431,cc37167a-c23-4589-9548-000000006693
5023,666,N,2021-11-03,6717131,cc47167a-c24-4589-9548-000000006694
70266,237,Y,2021-12-04,5460431,cc57167a-c25-4589-9548-000000006695
71365,704,Y,2021-01-05,2033931,cc67167a-c26-4589-9548-000000006696
90272,228,Y,2021-02-06,595361,cc77167a-c27-4589-9548-000000006697
90237,212,N,2021-03-07,5603431,cc87167a-c28-4589-9548-000000006698
84925,591,Y,2021-04-08,6717131,cc97167a-c29-4589-9548-000000006699
5584,824,Y,2021-05-09,5460431,cc07167a-c20-4589-9548-000000006700
12475,207,N,2021-06-10,2033931,cc17167a-c21-4589-9548-000000006701
64197,481,N,2021-07-11,595361,cc27167a-c22-4589-9548-000000006702
50011,315,N,2021-08-12,5603431,cc37167a-c23-4589-9548-000000006703
84717,480,Y,2021-09-13,6717131,cc47167a-c24-4589-9548-000000006704
1847,370,Y,2021-10-14,5460431,cc57167a-c25-4589-9548-000000006705
45893,825,N,2021-11-15,2033931,cc67167a-c26-4589-9548-000000006706
12083,35,Y,2021-12-16,595361,cc77167a-c27-4589-9548-000000006707
54008,60,Y,2021-01-17,5603431,cc87167a-c28-4589-9548-000000006708
73388,819,N,2021-02-18,6717131,cc97167a-c29-4589-9548-000000006709
86582,887,Y,2021-03-19,5460431,cc07167a-c20-4589-9548-000000006710
14440,382,Y,2021-04-20,2033931,cc17167a-c21-4589-9548-000000006711
76439,782,Y,2021-05-21,595361,cc27167a-c22-4589-9548-000000006712
85154,134,Y,2021-06-22,5603431,cc37167a-c23-4589-9548-000000006713
40084,718,Y,2021-07-23,6717131,cc47167a-c24-4589-9548-000000006714
73861,349,Y,2021-08-24,5460431,cc57167a-c25-4589-9548-000000006715
10479,9,N,2021-09-25,2033931,cc67167a-c26-4589-9548-000000006716
4617,503,Y,2021-10-26,595361,cc77167a-c27-4589-9548-000000006717
19939,304,Y,2021-11-27,5603431,cc87167a-c28-4589-9548-000000006718
89574,136,Y,2021-12-28,6717131,cc97167a-c29-4589-9548-000000006719
54188,318,N,2021-01-01,5460431,cc07167a-c20-4589-9548-000000006720
5121,973,Y,2021-02-02,2033931,cc17167a-c21-4589-9548-000000006721
49206,663,Y,2021-03-03,595361,cc27167a-c22-4589-9548-000000006722
96071,172,N,2021-04-04,5603431,cc37167a-c23-4589-9548-000000006723
73707,894,Y,2021-05-05,6717131,cc47167a-c24-4589-9548-000000006724
45911,87,N,2021-06-06,5460431,cc57167a-c25-4589-9548-000000006725
96311,261,Y,2021-07-07,2033931,cc67167a-c26-4589-9548-000000006726
53486,39,N,2021-08-08,595361,cc77167a-c27-4589-9548-000000006727
48421,702,N,2021-09-09,5603431,cc87167a-c28-4589-9548-000000006728
53438,964,Y,2021-10-10,6717131,cc97167a-c29-4589-9548-000000006729
8934,391,Y,2021-11-11,5460431,cc07167a-c20-4589-9548-000000006730
78241,501,Y,2021-12-12,2033931,cc17167a-c21-4589-9548-000000006731
51402,983,N,2021-01-13,595361,cc27167a-c22-4589-9548-000000006732
50390,754,Y,2021-02-14,5603431,cc37167a-c23-4589-9548-000000006733
25934,939,N,2021-03-15,6717131,cc47167a-c24-4589-9548-000000006734
28236,412,N,2021-04-16,5460431,cc57167a-c25-4589-9548-000000006735
5537,612,N,2021-05-17,2033931,cc67167a-c26-4589-9548-000000006736
44162,241,N,2021-06-18,595361,cc77167a-c27-4589-9548-000000006737
14614,212,N,2021-07-19,5603431,cc87167a-c28-4589-9548-000000006738
87685,864,Y,2021-08-20,6717131,cc97167a-c29-4589-9548-000000006739
89469,469,Y,2021-09-21,5460431,cc07167a-c20-4589-9548-000000006740
21,775,N,2021-10-22,2033931,cc17167a-c21-4589-9548-000000006741
62591,795,N,2021-11-23,595361,cc27167a-c22-4589-9548-000000006742
41502,498,N,2021-12-24,5603431,cc37167a-c23-4589-9548-000000006743
29613,795,Y,2021-01-25,6717131,cc47167a-c24-4589-9548-000000006744
56355,604,Y,2021-02-26,5460431,cc57167a-c25-4589-9548-000000006745
17231,472,N,2021-03-27,2033931,cc67167a-c26-4589-9548-000000006746
39771,964,Y,2021-04-28,595361,cc77167a-c27-4589-9548-000000006747
30723,591,N,2021-05-01,5603431,cc87167a-c28-4589-9548-000000006748
98760,456,Y,2021-06-02,6717131,cc97167a-c29-4589-9548-000000006749
3177,644,N,2021-07-03,5460431,cc07167a-c20-4589-9548-000000006750
73825,393,Y,2021-08-04,2033931,cc17167a-c21-4589-9548-000000006751
67312,778,N,2021-09-05,595361,cc27167a-c22-4589-9548-000000006752
52946,550,N,2021-10-06,5603431,cc37167a-c23-4589-9548-000000006753
29980,101,N,2021-11-07,6717131,cc47167a-c24-4589-9548-000000006754
77842,812,N,2021-12-08,5460431,cc57167a-c25-4589-9548-000000006755
1669,78,N,2021-01-09,2033931,cc67167a-c26-4589-9548-000000006756
18945,663,Y,2021-02-10,595361,cc77167a-c27-4589-9548-000000006757
2589,831,Y,2021-03-11,5603431,cc87167a-c28-4589-9548-000000006758
4759,167,N,2021-04-12,6717131,cc97167a-c29-4589-9548-000000006759
92309,940,N,2021-05-13,5460431,cc07167a-c20-4589-9548-000000006760
62158,397,N,2021-06-14,2033931,cc17167a-c21-4589-9548-000000006761
79033,627,Y,2021-07-15,595361,cc27167a-c22-4589-9548-000000006762
20149,22,Y,2021-08-16,5603431,cc37167a-c23-4589-9548-000000006763
79999,818,N,2021-09-17,6717131,cc47167a-c24-4589-9548-000000006764
51135,143,Y,2021-10-18,5460431,cc57167a-c25-4589-9548-000000006765
45693,238,Y,2021-11-19,2033931,cc67167a-c26-4589-9548-000000006766
21861,52,Y,2021-12-20,595361,cc77167a-c27-4589-9548-000000006767
13261,266,Y,2021-01-21,5603431,cc87167a-c28-4589-9548-000000006768
86314,806,N,2021-02-22,6717131,cc97167a-c29-4589-9548-000000006769
13430,896,Y,2021-03-23,5460431,cc07167a-c20-4589-9548-000000006770
1312,577,Y,2021-04-24,2033931,cc17167a-c21-4589-9548-000000006771
81600,692,N,2021-05-25,595361,cc27167a-c22-4589-9548-000000006772
61896,518,N,2021-06-26,5603431,cc37167a-c23-4589-9548-000000006773
34324,425,N,2021-07-27,6717131,cc47167a-c24-4589-9548-000000006774
2185,304,N,2021-08-28,5460431,cc57167a-c25-4589-9548-000000006775
20308,852,Y,2021-09-01,2033931,cc67167a-c26-4589-9548-000000006776
55460,645,Y,2021-10-02,595361,cc77167a-c27-4589-9548-000000006777
59365,322,Y,2021-11-03,5603431,cc87167a-c28-4589-9548-000000006778
66495,935,N,2021-12-04,6717131,cc97167a-c29-4589-9548-000000006779
42856,75,N,2021-01-05,5460431,cc07167a-c20-4589-9548-000000006780
29837,242,N,2021-02-06,2033931,cc17167a-c21-4589-9548-000000006781
50334,542,N,2021-03-07,595361,cc27167a-c22-4589-9548-000000006782
39168,792,Y,2021-04-08,5603431,cc37167a-c23-4589-9548-000000006783
35183,733,N,2021-05-09,6717131,cc47167a-c24-4589-9548-000000006784
23301,44,N,2021-06-10,5460431,cc57167a-c25-4589-9548-000000006785
